wavelength,in,out
11082.900480591497,-81.44385275038556,-81.43452523886222
11062.452324723246,-81.47426995471372,-81.46403751862866
11042.079484346224,-81.49612022159866,-81.49146459726941
11021.781544117648,-81.55396289441686,-81.54463509682955
11001.55809174312,-81.3058278477308,-81.33897063105928
10981.408717948718,-81.47955335213877,-81.44630315408588
10961.333016453384,-81.29804688124912,-81.35800327132955
10941.330583941606,-81.50916480509932,-81.51212512210842
10921.40102003643,-81.0881437613051,-81.07603229296475
10901.543927272727,-81.44213114878423,-81.4415004011179
10881.758911070781,-81.40166109683966,-81.41209357372713
10862.045579710146,-81.53675362744946,-81.55547259400984
10842.403544303797,-80.59606074609434,-80.79904348313812
10822.832418772565,-81.63621319450527,-81.55794282704204
10803.33181981982,-81.19157866840408,-81.36066850657753
10783.901366906475,-81.57533929914999,-81.56480725563875
10764.540682226212,-81.60694797258262,-81.59579887079599
10745.249390681003,-81.39426647996828,-81.38834142323213
10726.027119856888,-81.63019280995402,-81.63146898493548
10706.8735,-81.52455871073622,-81.52155138337943
10687.78816399287,-81.56356402543858,-81.57370934188788
10668.77074733096,-81.38971251686061,-81.37713500279443
10649.820888099466,-81.36942448199196,-81.3637351268346
10630.938226950355,-81.10932820007844,-81.11713631929118
10612.122407079647,-81.2511648156349,-81.2457201668008
10593.373074204947,-81.43834245802557,-81.4287159230079
10574.689876543209,-80.8099832017966,-80.78081324033704
10556.072464788733,-81.51415736248012,-81.49801732471099
10537.52049209139,-81.57383610089562,-81.58013517798489
10519.033614035086,-81.61710527344266,-81.61243746411185
10500.611488616461,-81.09590541517798,-81.02649392708034
10482.253776223775,-81.46285256957026,-81.44632199657576
10463.960139616056,-81.38244926347099,-81.16196058332542
10445.730243902439,-81.44099073781351,-81.50147959972051
10427.56375652174,-80.80917516963297,-80.74296923750063
10409.460347222222,-81.45312193749484,-81.43747112609228
10391.419688041595,-81.49137061015978,-81.48079026134727
10373.441453287196,-81.55212398164977,-81.54577824813336
10355.525319516408,-81.49285162239104,-81.5036314155119
10337.670965517242,-81.47816538508033,-81.4594379755527
10319.878072289157,-81.6255759089033,-81.62105979769845
10302.146323024055,-81.3474508712284,-81.3694918468874
10284.47540308748,-81.60059004475966,-81.59505434179522
10266.865000000002,-81.20354950433253,-81.19775957281811
10249.314803418803,-81.5567604592081,-81.55159469139414
10231.824505119454,-81.42242029996135,-81.42037130482979
10214.393798977853,-81.55804613210174,-81.56292137444635
10197.022380952381,-81.48879656103216,-81.48159639029964
10179.709949066213,-81.6385726146531,-81.63672578663781
10162.456203389831,-81.28337282362588,-81.28103062286735
10145.260846023688,-81.3624276453022,-81.33408431358515
10128.123581081081,-81.59140482005162,-81.57988578300419
10111.044114671164,-81.61411417673261,-81.62938588198998
10094.022154882156,-81.36888393803724,-81.43987252733982
10077.057411764707,-81.32068133006351,-81.34932957784136
10060.149597315436,-81.49699148783773,-81.49893340774622
10043.298425460636,-81.31217257055766,-81.32728920600832
10026.503612040135,-81.57937580931682,-81.58770291072707
10009.764874791319,-80.61291311545764,-80.60798027705601
9993.081933333333,-81.21779631826067,-81.17434627221238
9976.454509151414,-81.60046591890034,-81.61116223871934
9959.882325581397,-81.3911381476131,-81.39086771731749
9943.365107794361,-80.92726106624073,-80.89392204333717
9926.902582781457,-81.49164267604655,-81.46636824732869
9910.494479338842,-81.6165484845321,-81.61439657860055
9894.140528052805,-81.39623684826057,-81.39224147469835
9877.840461285008,-81.43899235547738,-81.43678179563545
9861.594013157895,-81.40925261928376,-81.40318752330529
9845.40091954023,-80.7578217671797,-80.74641750719147
9829.260918032787,-80.49117848461918,-80.45638338159546
9813.173747954173,-81.54954079703015,-81.55842806247873
9797.139150326797,-81.5596712655684,-81.56389635029723
9781.15686786297,-81.4990608089654,-81.5275589180612
9765.22664495114,-81.58541593932165,-81.63475653144354
9749.348227642276,-81.1034212169946,-81.01254530706868
9733.521363636364,-81.52502132211029,-81.51146905565099
9717.745802269043,-81.5297829299534,-81.53373824388791
9702.021294498383,-81.5809519297099,-81.58126936642762
9686.347592891761,-81.10304551262041,-81.08741709020578
9670.724451612903,-81.525018167913,-81.49524065115259
9655.151626409017,-81.50827893829168,-81.51394313958886
9639.628874598071,-81.36654413207364,-81.36055270488424
9624.15595505618,-81.50656570703072,-81.49911832768865
9608.732628205129,-81.53797625758969,-81.52163158306536
9593.358656,-81.04043330492343,-81.16751523425577
9578.033801916932,-81.41610139433627,-81.42605650783261
9562.75783094099,-81.62578518978196,-81.62244799824256
9547.53050955414,-81.6310004429865,-81.62406926811099
9532.35160572337,-81.27912814315201,-81.25744924194558
9517.220888888889,-80.55081817550303,-80.5043439565797
9502.138129952456,-81.20124955442202,-81.19663243048754
9487.103101265822,-81.58282454338968,-81.57734614864214
9472.115576619273,-81.64065971845753,-81.64041506808181
9457.175331230284,-81.55714757318063,-81.55046666810583
9442.282141732283,-80.85960459489249,-80.71656516023253
9427.435786163524,-81.31807634152696,-81.20273858840415
9412.636043956043,-81.60679455487175,-81.59914284122206
9397.882695924764,-81.6365940313245,-81.64075224061608
9383.175524256652,-81.46769495980092,-81.46547370883212
9368.514312500001,-81.49204506214113,-81.49778189426169
9353.898845553822,-81.42903405634647,-81.42248747161216
9339.32890965732,-81.50992709414462,-81.51023215363404
9324.804292379471,-81.59632282854909,-81.59407075874972
9310.324782608695,-81.61972792111408,-81.61662668372327
9295.890170542636,-81.58392615676345,-81.57986248909646
9281.50024767802,-81.1462590781397,-81.13931123195556
9267.154806800618,-81.22334800480871,-81.2697973343987
9252.853641975309,-81.31335752396308,-81.30344209610553
9238.59654853621,-81.55241118081014,-81.53747182398516
9224.383323076921,-81.34410730382697,-81.3724554928796
9210.213763440861,-81.40700820443553,-81.39897423667279
9196.087668711658,-81.31506315131352,-81.3098541065605
9182.004839203675,-81.28394158380311,-81.27637776736881
9167.9650764526,-81.23568634800043,-81.21655741816468
9153.968183206107,-81.56899072589428,-81.56534090589426
9140.013963414633,-81.04774423030821,-81.03403711281189
9126.102222222222,-81.57535102118166,-81.55706138769301
9112.232765957448,-80.93782335408852,-80.88030128426067
9098.40540212443,-81.55309125196547,-81.39363597795293
9084.619939393939,-81.35303770371604,-81.34569081167837
9070.876187594555,-81.24816318893116,-81.29626265543209
9057.173957703928,-81.09717976778833,-81.09400007522376
9043.51306184012,-81.63882453227691,-81.63871287182045
9029.893313253011,-81.56511118499964,-81.56625780623139
9016.31452631579,-81.5415913752309,-81.53362082959188
9002.776516516516,-81.56760379487562,-81.57486378114251
8989.279100449776,-81.31108643523004,-81.29920510297652
8975.822095808382,-80.93392704616207,-80.88719183436055
8962.405321375187,-81.35837943975355,-81.35872952421144
8949.028597014925,-81.56769007717443,-81.58121076682679
8935.69174366617,-81.19752748540364,-81.23095203015404
8922.394583333333,-81.42837114492656,-81.45193603566267
8909.136939078751,-81.63451292502768,-81.63328803892298
8895.918635014837,-81.18450785737556,-81.13405164506744
8882.739496296295,-81.12307343292238,-81.12044235044462
8869.599349112426,-81.49523330376394,-81.49729748305211
8856.498020679468,-80.22931629893404,-80.21280041308333
8843.435339233038,-81.20216095001945,-81.18651192818285
8830.411134020618,-81.35865994112456,-81.34529191638907
8817.425235294118,-81.59858662993315,-81.60309629255505
8804.477474302495,-81.24551815029818,-81.26902235069255
8791.567683284457,-81.49360183582868,-81.50474942670635
8778.6956954612,-81.32273321062362,-81.01434034822586
8765.86134502924,-81.51219377004517,-81.49866617889401
8753.064467153285,-81.18088208992071,-81.15655430149727
8740.304897959182,-81.58956745486134,-81.5878551686123
8727.58247452693,-81.30892607071095,-81.32235531315294
8714.897034883721,-80.94811816932528,-80.88710677737427
8702.248417997098,-81.30381182300795,-81.30916423012249
8689.636463768114,-81.17079604001106,-81.13677936757753
8677.061013024602,-81.10125223891356,-81.09783520751105
8664.52190751445,-81.49405614670934,-81.48974174649314
8652.01898989899,-81.1508004423876,-81.19453704804826
8639.552103746397,-81.63231861639738,-81.63154434634714
8627.12109352518,-80.62233374125404,-80.63084479463865
8614.725804597701,-81.20715625051699,-81.21643205680292
8602.366083213774,-81.11349013535406,-81.11833161030066
8590.041776504298,-80.83471295604537,-80.78910546880329
8577.752732474964,-80.73072957066711,-80.72076159598171
8565.4988,-81.59521753617562,-81.59270483737859
8553.279828815976,-80.54318715194162,-80.51961969365496
8541.09566951567,-81.60327714656626,-81.60592313986808
8528.946173541963,-80.90777873458833,-80.89112484311002
8516.831193181817,-79.83967858095022,-79.75241455788444
8504.750581560284,-81.6189830271656,-81.61202723255784
8492.704192634561,-81.32733327584711,-81.34653490010683
8480.691881188119,-81.5548722757631,-81.59602915031678
8468.71350282486,-81.19119988866026,-81.11995044482799
8456.768913963328,-80.81005652262101,-80.89824456468318
8444.857971830985,-81.36533311193617,-81.39220872501883
8432.98053445851,-80.96806137325981,-80.94026283725228
8421.136460674157,-81.14034746892963,-81.11407414348236
8409.325610098176,-81.2242579288428,-81.20927413219061
8397.547843137256,-80.32982921455186,-80.35263116228103
8385.803020979021,-81.52653341226889,-81.50802010741253
8374.091005586593,-80.90157572872766,-80.91757028379678
8362.411659693165,-81.52045464111376,-81.52172698810651
8350.764846796657,-81.60578795728057,-81.61195169199513
8339.150431154381,-81.09938737530891,-81.08649160928451
8327.568277777778,-81.19878923998539,-81.16571657356306
8316.018252427184,-80.94449071931899,-80.94519582283789
8304.500221606648,-81.11599299895971,-81.12239885267601
8293.014052558783,-81.62084695787624,-81.62216453716297
8281.55961325967,-81.28071322712336,-81.27543380948958
8270.136772413793,-80.9636319293526,-80.98895757685287
8258.745399449037,-81.54461022779984,-81.5303621775814
8247.385364511692,-81.40824663165711,-81.39767468946289
8236.056538461538,-81.26057632589337,-81.24683292343576
8224.758792866942,-81.05499975097675,-81.0466459527253
8213.492,-80.0101099018479,-79.9983589309904
8202.256032831738,-81.12309888410942,-81.05253322143932
8191.050765027322,-81.01966620000357,-81.0635145846417
8179.876070941337,-81.49812836566454,-81.5692155251302
8168.731825613078,-81.62801945661604,-81.6371409329391
8157.617904761904,-81.61560166124983,-81.59707711690928
8146.534184782609,-80.96559973355258,-81.00430724717555
8135.480542740841,-80.8126945466482,-80.78952453714123
8124.456856368564,-80.91056656492245,-80.90392924264515
8113.463004059539,-81.11283053453619,-81.10385541265984
8102.498864864865,-80.28032804982885,-80.2652002413013
8091.564318488529,-81.59020970631482,-81.59840416104868
8080.659245283018,-81.32969417802613,-81.32971236734883
8069.7835262449535,-81.33932474064059,-81.31663023563615
8058.937043010752,-81.59318970473063,-81.57848219657004
8048.119677852348,-80.92310986670017,-80.87236706593495
8037.331313672922,-81.39447099396261,-81.402822916129
8026.571834002678,-81.40765751531163,-81.44765338642642
8015.841122994651,-81.4392561892034,-81.43303045153243
8005.139065420562,-81.39429505594447,-81.36058584187475
7994.465546666667,-81.62936926922455,-81.62925898945048
7983.820452729694,-81.40218960628471,-81.39894685116838
7973.203670212766,-81.52058979074292,-81.52410700805146
7962.615086321382,-80.69281174615679,-80.6427076790832
7952.054588859416,-80.91870976049441,-80.90073791471329
7941.522066225166,-79.8900786598405,-79.86732511566885
7931.017407407407,-81.44153233822956,-81.4322578651585
7920.540501981505,-81.34180109047085,-81.38153307537587
7910.09124010554,-81.04644154963032,-81.02222647619794
7899.669512516469,-80.73757646823083,-80.70440548758714
7889.275210526316,-81.57364593946531,-81.5640145217802
7878.908226018398,-80.31907364514367,-80.10159993157637
7868.568451443571,-81.58884408015547,-81.55713479402365
7858.2557798165135,-81.60999177791447,-81.59840080887275
7847.9701047120425,-80.55316099394676,-80.52818847273753
7837.711320261437,-81.52439429492483,-81.51931638506105
7827.479321148825,-81.31048464855232,-81.29732038564975
7817.274002607562,-80.36211680821532,-80.33833416068441
7807.095260416666,-80.7463454783942,-80.73115473861009
7796.94299089727,-80.31251051567574,-80.24846523770171
7786.817090909091,-81.13700223267301,-81.12842520284372
7776.717457846952,-80.94647557439416,-80.91803649137856
7766.643989637306,-81.15994441929274,-81.17222077133334
7756.596584734799,-81.32607477202387,-81.3518775677731
7746.575142118863,-81.19104385996218,-81.18937755826207
7736.579561290322,-80.69810026664055,-80.67900877753837
7726.6097422680405,-81.45354865490896,-81.44736011203665
7716.665585585585,-80.9218313779501,-80.96690279440546
7706.746992287918,-81.28712616307365,-81.27820140465326
7696.853863928112,-81.21794163701779,-81.19017743962786
7686.986102564102,-81.27028255506147,-81.26927604828157
7677.143610755442,-80.5550775579128,-80.52442018533188
7667.326291560103,-81.36902257133286,-81.34546213237732
7657.53404853129,-80.92516973531696,-80.91079416865588
7647.766785714286,-80.59133412736603,-80.55435133140773
7638.024407643313,-81.48647810972784,-81.4882616997937
7628.306819338422,-80.83443816459902,-80.80731350049999
7618.613926302414,-79.95271056028687,-79.84583790055888
7608.945634517766,-81.33184273226121,-81.32970131163651
7599.3018504435995,-81.18897615297311,-81.11664925783495
7589.682481012658,-81.43361423771944,-81.33731911516674
7580.087433628319,-81.51188250698564,-81.57342265088104
7570.516616161616,-81.43319907752863,-81.3472780648953
7560.969936948298,-81.43886930228851,-81.43481806893502
7551.447304785894,-81.59852766215269,-81.58870653882445
7541.948628930818,-81.07174490793759,-81.03507901712626
7532.473819095477,-81.37217217211762,-81.37150467042784
7523.022785445421,-80.8849266676099,-80.87137122699289
7513.595438596491,-81.46886204553508,-81.47170642085308
7504.191689612015,-81.39694544314435,-81.39863156729487
7494.811449999999,-81.17448712586778,-81.17342046434797
7485.454631710361,-80.36264453524845,-80.25835626014498
7476.121147132169,-81.36852598176512,-81.34527874380811
7466.810909090909,-80.99276544369033,-81.01931543740986
7457.523830845771,-81.33109690380931,-81.28674119198578
7448.259826086956,-80.78291406886629,-80.79846233720573
7439.018808933002,-81.49243991396432,-81.48801873342953
